Timestamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
296.9619,-0.7040954828262329,0.3029676377773285,9.664508819580078,-0.016140317544341087,-0.03388175368309021,0.025737347081303596
296.9786,-0.6872509717941284,0.33285021781921387,9.680684089660645,-0.015578809194266796,-0.03614719957113266,0.028837531805038452
296.9953,-0.6564096212387085,0.32237711548805237,9.709789276123047,-0.013009123504161835,-0.03286605328321457,0.03693264722824097
297.0119,-0.6271153092384338,0.2820333242416382,9.70763874053955,-0.010552927851676941,-0.02911367453634739,0.04246809706091881
297.0286,-0.5870455503463745,0.26324617862701416,9.6844482421875,-0.011053049005568027,-0.02939431369304657,0.038365330547094345
297.0453,-0.5932775139808655,0.2760327160358429,9.684581756591797,-0.0098389508202672,-0.028955984860658646,0.03053947351872921
297.0619,-0.6317967176437378,0.27361199259757996,9.723583221435547,-0.006420969031751156,-0.025959013029932976,0.02844301611185074
297.0786,-0.6331773400306702,0.2812536060810089,9.711654663085938,-0.002560254419222474,-0.022782985121011734,0.027335170656442642
297.0953,-0.6057714223861694,0.27178192138671875,9.659435272216797,-0.0009198790066875517,-0.021532295271754265,0.026202183216810226
297.1119,-0.609047532081604,0.2584838569164276,9.652665138244629,-0.004282062407582998,-0.027895042672753334,0.01718844473361969
297.1286,-0.6735987067222595,0.25977185368537903,9.662081718444824,-0.005160539876669645,-0.03484182804822922,0.013726004399359226
297.1453,-0.7025429606437683,0.27296745777130127,9.670561790466309,-0.0044259727001190186,-0.03713831678032875,0.024018362164497375
297.162,-0.6891402006149292,0.30814722180366516,9.663458824157715,-0.003921789582818747,-0.04067525267601013,0.033743102103471756
297.1786,-0.6905530691146851,0.31889739632606506,9.677945137023926,-0.003395826555788517,-0.0401897095143795,0.042744334787130356
297.1953,-0.6815593838691711,0.3105541169643402,9.699053764343262,-0.0023969204630702734,-0.039476390928030014,0.0594288595020771
297.212,-0.674130916595459,0.2905287444591522,9.705601692199707,0.0006326340953819454,-0.03301377221941948,0.06625085324048996
297.2286,-0.6430009007453918,0.2471318542957306,9.662256240844727,0.0003544811625033617,-0.03525152429938316,0.05782829597592354
297.2453,-0.6735415458679199,0.23335103690624237,9.661336898803711,-0.0007350491941906512,-0.040669091045856476,0.04558325558900833
297.262,-0.7008206248283386,0.22824497520923615,9.685474395751953,-0.00017581785505171865,-0.03911835700273514,0.04244342818856239
297.2786,-0.7084493637084961,0.236952006816864,9.682754516601562,0.00039767695125192404,-0.03724420443177223,0.04953020438551903
297.2953,-0.7058393359184265,0.23253516852855682,9.667712211608887,0.0027733920142054558,-0.032075922936201096,0.05544130131602287
297.312,-0.7306362986564636,0.22658929228782654,9.614392280578613,0.003374660387635231,-0.03922149911522865,0.05895020812749863
297.3286,-0.8067996501922607,0.23034465312957764,9.64191722869873,5.493688877322711e-05,-0.048582009971141815,0.07350117713212967
297.3453,-0.7725199460983276,0.14463293552398682,9.698304176330566,-0.0033696936443448067,-0.042879197746515274,0.09111343324184418
297.362,-0.6974736452102661,0.11435579508543015,9.597732543945312,-0.0028011018875986338,-0.03487053140997887,0.09395255148410797
297.3786,-0.7354825139045715,0.1429499089717865,9.678801536560059,-0.004795812536031008,-0.028327224776148796,0.10966747254133224
297.3953,-0.7666586637496948,0.21086198091506958,9.675505638122559,0.007277159485965967,-0.023288050666451454,0.133285790681839
297.412,-0.7983943223953247,0.17643144726753235,9.641355514526367,0.010572406463325024,-0.03571087494492531,0.09118475019931793
297.4286,-0.8088735342025757,0.13765162229537964,9.732282638549805,0.005788182374089956,-0.039040107280015945,0.04876942187547684
297.4453,-0.8004654049873352,0.12100108712911606,9.719487190246582,0.003627307480201125,-0.02865973673760891,0.028534168377518654
297.462,-0.73753422498703,0.15246401727199554,9.657814979553223,0.004366958513855934,-0.02888352982699871,-0.009323337115347385
297.4786,-0.6787006258964539,0.20324937999248505,9.656431198120117,0.0035364956129342318,-0.03964997082948685,-0.04653744027018547
297.4953,-0.6245136260986328,0.2826593220233917,9.671212196350098,0.0027211043052375317,-0.046583473682403564,-0.06569120287895203
297.512,-0.627224862575531,0.40978512167930603,9.713168144226074,-7.585625280626118e-05,-0.05076221749186516,-0.08174379914999008
297.5286,-0.6039180159568787,0.5104540586471558,9.747420310974121,0.002526729367673397,-0.04888199642300606,-0.08741128444671631
297.5453,-0.5506243109703064,0.5691114664077759,9.782116889953613,0.0042875041253864765,-0.04522679001092911,-0.07862605154514313
297.562,-0.47050806879997253,0.5737912058830261,9.765277862548828,0.00942577887326479,-0.04221982881426811,-0.07675247639417648
297.5786,-0.49308615922927856,0.5291082859039307,9.713944435119629,0.011777534149587154,-0.04410139098763466,-0.09251371771097183
297.5953,-0.565910279750824,0.47576624155044556,9.697502136230469,0.01422654464840889,-0.046836528927087784,-0.09754694998264313
297.612,-0.5870304703712463,0.41979965567588806,9.732049942016602,0.01597912795841694,-0.0411437451839447,-0.09578656405210495
297.6286,-0.558417022228241,0.3591173589229584,9.728235244750977,0.016222801059484482,-0.029416298493742943,-0.08301641792058945
297.6453,-0.48152270913124084,0.3536580801010132,9.728324890136719,0.017693735659122467,-0.027452927082777023,-0.08437275886535645
297.662,-0.46595990657806396,0.3572644293308258,9.737074851989746,0.018068047240376472,-0.024587228894233704,-0.0892791897058487
297.6786,-0.4573955833911896,0.36980384588241577,9.755946159362793,0.021732864901423454,-0.020056435838341713,-0.09958798438310623
297.6953,-0.45554840564727783,0.3632601797580719,9.79489517211914,0.022134404629468918,-0.010344333946704865,-0.11709179729223251
297.712,-0.46444249153137207,0.39836764335632324,9.801373481750488,0.02860703133046627,0.002083103870972991,-0.13897714018821716
297.7286,-0.43703925609588623,0.43542370200157166,9.80624008178711,0.04001481086015701,0.023659629747271538,-0.14531636238098145
297.7453,-0.37303757667541504,0.48900455236434937,9.855118751525879,0.056023649871349335,0.05330381542444229,-0.13328218460083008
297.762,-0.271149218082428,0.5057212114334106,9.91418743133545,0.07658174633979797,0.09120435267686844,-0.10982219129800797
297.7786,-0.15666478872299194,0.4753292500972748,9.927032470703125,0.09588368982076645,0.13564783334732056,-0.08130086958408356
297.7953,-0.014132467098534107,0.47295162081718445,9.891175270080566,0.1136198565363884,0.17438644170761108,-0.059305354952812195
297.812,0.050159014761447906,0.5285359025001526,9.89350414276123,0.1282535195350647,0.20702289044857025,-0.05196882039308548
297.8286,0.0235028937458992,0.547351062297821,9.821825981140137,0.1431221216917038,0.24526353180408478,-0.04342811554670334
297.8453,0.09582767635583878,0.6396988034248352,9.87584114074707,0.1586422324180603,0.28374308347702026,-0.01809507980942726
297.862,0.1643976867198944,0.7083309888839722,9.901321411132812,0.17885252833366394,0.3339177668094635,-0.001892740256153047
297.8786,0.14658227562904358,0.8132063150405884,9.816995620727539,0.1952659785747528,0.3749101459980011,0.019379841163754463
297.8953,0.10092303156852722,0.8825926780700684,9.750727653503418,0.21219076216220856,0.39989230036735535,0.047071054577827454
297.912,0.11430815607309341,0.9914066791534424,9.659112930297852,0.22100162506103516,0.4116489291191101,0.08287564665079117
297.9286,0.03478929027915001,0.9826527833938599,9.743504524230957,0.22151291370391846,0.4171116054058075,0.1319606602191925
297.9453,0.07772640138864517,1.1884878873825073,9.884371757507324,0.22706204652786255,0.45547404885292053,0.25478971004486084
297.962,0.18519186973571777,1.4234474897384644,10.094504356384277,0.24049361050128937,0.49400967359542847,0.4126679599285126
297.9786,0.36345455050468445,1.515896201133728,10.382349967956543,0.2593282461166382,0.5459360480308533,0.5325066447257996
297.9953,0.6387847065925598,1.4996311664581299,10.560927391052246,0.28731605410575867,0.6350728869438171,0.6416471004486084
298.012,0.9651433229446411,1.2589532136917114,10.604057312011719,0.30461543798446655,0.7141449451446533,0.689473569393158
298.0286,1.1440380811691284,0.9721802473068237,10.581421852111816,0.3030458688735962,0.7863920331001282,0.6667819619178772
298.0453,1.3332160711288452,0.719584584236145,10.530035972595215,0.2848656177520752,0.8673275113105774,0.6367624402046204
298.062,1.7405487298965454,0.46650025248527527,10.467107772827148,0.23963657021522522,0.9385012984275818,0.6304289102554321
298.0786,2.2518303394317627,0.11212276667356491,10.166559219360352,0.1722620278596878,1.026570200920105,0.5864657163619995
298.0953,2.6435258388519287,-0.12290946394205093,9.836094856262207,0.07368440926074982,1.1363368034362793,0.5046040415763855
298.112,2.9984824657440186,-0.23594658076763153,9.65717601776123,0.044637806713581085,1.2477725744247437,0.33323022723197937
298.1286,3.122135639190674,-0.7916838526725769,9.676647186279297,0.003250051522627473,1.2206603288650513,-0.10915977507829666
298.1453,1.7753480672836304,-1.214165449142456,9.771556854248047,0.03497582674026489,1.3727749586105347,-0.3244166970252991
298.162,0.1372404247522354,-1.890580654144287,9.20824146270752,0.12900981307029724,1.491416335105896,-0.07574030756950378
298.1786,-0.20486506819725037,-1.4951359033584595,8.688115119934082,0.07351907342672348,1.1649982929229736,-0.04786796122789383
298.1953,0.2531798779964447,-0.21374939382076263,8.958958625793457,-0.035991646349430084,0.8108578324317932,-0.51832515001297
298.212,0.4729871153831482,1.2385278940200806,9.148561477661133,-0.1486084759235382,0.663377583026886,-0.8880705833435059
298.2286,0.6538689136505127,1.7768518924713135,9.079504013061523,-0.2121504545211792,0.5766516327857971,-1.036901593208313
298.2453,0.5539891123771667,2.2303221225738525,9.124397277832031,-0.179141104221344,0.4157344102859497,-0.8939934968948364
298.262,0.392547607421875,2.5037307739257812,8.961910247802734,-0.10818400233983994,0.2819893956184387,-0.5385203957557678
298.2786,0.40455156564712524,2.345844030380249,8.724157333374023,-0.04045376554131508,0.18892551958560944,-0.14409485459327698
298.2953,0.7461710572242737,2.0608835220336914,8.467107772827148,0.0011786221293732524,0.09580932557582855,0.18169128894805908
298.312,1.2162396907806396,1.647986650466919,8.43077564239502,0.0199813861399889,0.004917180631309748,0.4049617052078247
298.3286,1.7737597227096558,1.3976662158966064,8.470720291137695,0.004414767492562532,-0.007724732626229525,0.48190873861312866
298.3453,2.3190717697143555,1.0800737142562866,8.414040565490723,-0.025995023548603058,-0.008373234421014786,0.5050904750823975
298.362,2.7588589191436768,0.8258994221687317,8.478474617004395,-0.09405717998743057,0.051025815308094025,0.4925350546836853
298.3786,3.2343876361846924,0.655206561088562,8.444137573242188,-0.13233065605163574,0.10634869337081909,0.5245541334152222
298.3953,3.9171411991119385,0.5246942639350891,8.426795959472656,-0.1291172206401825,0.057844601571559906,0.5985096096992493
298.412,4.445819854736328,0.5146815776824951,9.063671112060547,-0.13362856209278107,0.031237836927175522,0.6234941482543945
298.4286,4.718268394470215,0.4673972725868225,9.209341049194336,-0.1015034094452858,0.1283026784658432,0.5647707581520081
298.4453,4.783656597137451,0.4186258614063263,9.287941932678223,-0.09183040261268616,0.18441864848136902,0.34961551427841187
298.462,4.088838577270508,0.3517967760562897,9.016160011291504,-0.11456660181283951,0.1232033371925354,0.019973386079072952
298.4786,3.460282564163208,0.24504354596138,9.018586158752441,-0.12603014707565308,0.010366764850914478,-0.2320989966392517
298.4953,3.2321197986602783,0.422110915184021,8.90878963470459,-0.11256686598062515,-0.050710003823041916,-0.3665468096733093
298.512,3.054774284362793,0.6283801794052124,8.646357536315918,-0.11402082443237305,-0.12786242365837097,-0.31500524282455444
298.5286,3.1458749771118164,0.6472093462944031,8.623488426208496,-0.1234811544418335,-0.1643797904253006,-0.11127520352602005
298.5453,3.354013681411743,0.6569676399230957,8.577521324157715,-0.1432647556066513,-0.14858399331569672,0.019466083496809006
298.562,3.3971292972564697,0.623693585395813,8.631011962890625,-0.17503966391086578,-0.14597448706626892,-0.007013880647718906
298.5786,3.3454644680023193,0.7185163497924805,8.864201545715332,-0.17546962201595306,-0.18378400802612305,-0.11038529127836227
298.5953,3.3341853618621826,0.8887284398078918,9.128523826599121,-0.1151886135339737,-0.24704022705554962,-0.1790325939655304
298.612,3.3334503173828125,0.9460711479187012,9.141031265258789,-0.026372268795967102,-0.3276533782482147,-0.17118756473064423
298.6286,3.327582597732544,0.9036808609962463,8.92598819732666,0.03938443586230278,-0.38725218176841736,-0.10265348851680756
298.6453,2.964991331100464,0.8407111167907715,8.796531677246094,0.07459837943315506,-0.4504455327987671,0.07052677869796753
298.662,2.4049651622772217,0.6172187924385071,8.915621757507324,0.0969582349061966,-0.5005646347999573,0.2972746789455414
298.6786,1.8036727905273438,0.4219898283481598,9.06108570098877,0.10874571651220322,-0.5330670475959778,0.3992297649383545
298.6953,2.029024124145508,0.1250901073217392,9.188034057617188,0.07951945066452026,-0.6222052574157715,0.4278086721897125
298.712,3.209627389907837,0.2128409892320633,9.677963256835938,0.028676606714725494,-0.6651620864868164,0.35129064321517944
298.7286,4.022074222564697,0.9512088894844055,10.781682014465332,0.051278360188007355,-0.5384066104888916,0.41083428263664246
298.7453,4.420852184295654,1.272422194480896,12.072590827941895,0.15839596092700958,-0.3038528859615326,0.6688563227653503
298.762,4.341244697570801,0.46851983666419983,11.844475746154785,0.27695056796073914,-0.156934455037117,0.8220162391662598
298.7786,4.041817665100098,-0.3269249498844147,10.349316596984863,0.31986942887306213,-0.12064781039953232,0.7908127307891846
298.7953,3.3542959690093994,-0.41808614134788513,8.798799514770508,0.29275450110435486,-0.12920187413692474,0.5149973630905151
298.812,2.2350332736968994,-0.26342469453811646,7.9717912673950195,0.22814759612083435,-0.17395742237567902,0.2189290076494217
298.8287,1.2338497638702393,-0.17419560253620148,8.221588134765625,0.1415732204914093,-0.2952405512332916,0.04147225245833397
298.8453,0.7663654685020447,0.2646808326244354,9.103890419006348,0.1116240844130516,-0.41776949167251587,-0.10989842563867569
298.862,0.6212961673736572,1.0547000169754028,9.670987129211426,0.1699204295873642,-0.5187237858772278,-0.08366026729345322
298.8787,0.8794463872909546,1.4505037069320679,9.689708709716797,0.24679937958717346,-0.5656832456588745,0.023787714540958405
298.8953,0.9685745239257812,1.3929665088653564,9.654879570007324,0.24924145638942719,-0.5963460803031921,0.13160812854766846
298.912,0.8950114846229553,1.107279896736145,9.591364860534668,0.21761679649353027,-0.5573534965515137,0.3062891662120819
298.9287,1.1214778423309326,0.7055294513702393,9.290468215942383,0.16195304691791534,-0.5027859210968018,0.3556813895702362
298.9453,1.283958077430725,0.5180796980857849,9.26445484161377,0.10712357610464096,-0.4973376393318176,0.24717245995998383
298.962,1.389960527420044,0.3054485619068146,9.463668823242188,0.117741160094738,-0.5154881477355957,0.174373596906662
298.9787,1.3099050521850586,0.2568016052246094,9.507071495056152,0.15788139402866364,-0.5366759896278381,0.09317563474178314
298.9953,1.0256487131118774,0.3523767590522766,9.355527877807617,0.18111054599285126,-0.5413414835929871,-0.05980262905359268
299.012,0.7557704448699951,0.5595943331718445,9.376490592956543,0.18740302324295044,-0.5470957159996033,-0.18941301107406616
299.0287,0.7420647740364075,0.6343131065368652,9.367935180664062,0.1570785641670227,-0.5609052777290344,-0.31188929080963135
299.0453,0.5879144668579102,1.0050345659255981,9.427748680114746,0.10125282406806946,-0.5616677403450012,-0.4161652624607086
299.062,0.4654431641101837,1.6301612854003906,9.641469955444336,0.05925450101494789,-0.5426543354988098,-0.38065284490585327
299.0787,-0.0048264386132359505,2.0232763290405273,9.771738052368164,0.06061605364084244,-0.5042189955711365,-0.31774720549583435
299.0953,-0.48987123370170593,2.1629981994628906,9.828407287597656,0.09436608850955963,-0.45231524109840393,-0.20754468441009521
299.112,-0.6153384447097778,2.240180015563965,9.765029907226562,0.13502137362957,-0.4082585275173187,-0.02910640649497509
299.1287,-0.6471508145332336,2.06887149810791,9.833990097045898,0.16737675666809082,-0.3610534071922302,0.126738503575325
299.1453,-0.49191054701805115,1.8957570791244507,9.83564281463623,0.1859646737575531,-0.3141994774341583,0.2754322588443756
299.162,-0.3104652166366577,1.6739884614944458,9.8301420211792,0.18014533817768097,-0.288571834564209,0.30933013558387756
299.1787,-0.31613147258758545,1.2414730787277222,9.816554069519043,0.17192445695400238,-0.26805436611175537,0.2249416559934616
299.1953,-0.1079610139131546,0.7060096859931946,9.485901832580566,0.1550498902797699,-0.25633007287979126,0.07744970172643661
299.212,0.24787962436676025,0.5278624892234802,9.513745307922363,0.11591140925884247,-0.3130505681037903,-0.06110793352127075
299.2287,0.43184688687324524,0.6705490350723267,9.610095024108887,0.07454131543636322,-0.34997081756591797,-0.25183171033859253
299.2453,0.2919197380542755,0.8964371681213379,9.500324249267578,0.03716988489031792,-0.39840221405029297,-0.4415600299835205
299.262,0.0531231164932251,1.227925419807434,9.520304679870605,-0.006019290536642075,-0.4373821020126343,-0.5521262288093567
299.2787,-0.25561976432800293,1.5205522775650024,9.538626670837402,-0.032158005982637405,-0.4436231255531311,-0.6099785566329956
299.2953,-0.48170730471611023,1.8866758346557617,9.547870635986328,-0.026993388310074806,-0.42449361085891724,-0.5948920249938965
299.312,-0.536823570728302,2.055126190185547,9.485328674316406,-0.016612622886896133,-0.4206978976726532,-0.5066681504249573
299.3287,-0.5957958102226257,2.0464603900909424,9.59060287475586,-0.02347658760845661,-0.41151875257492065,-0.4034102261066437
299.3453,-0.6439638733863831,1.9259467124938965,9.691835403442383,-0.01946672983467579,-0.3909607529640198,-0.3064311742782593
299.362,-0.642139196395874,1.6982189416885376,9.714238166809082,-0.011158151552081108,-0.3763095438480377,-0.21746346354484558
299.3787,-0.5609957575798035,1.3953651189804077,9.761387825012207,0.0045964065939188,-0.3458973169326782,-0.15275992453098297
299.3953,-0.38525640964508057,1.0237014293670654,9.717567443847656,0.01577220857143402,-0.3185611069202423,-0.14528539776802063
299.412,-0.20683960616588593,0.7898001670837402,9.575899124145508,0.023548388853669167,-0.31704482436180115,-0.19699124991893768
299.4287,-0.023095261305570602,0.8439819812774658,9.707273483276367,0.0056521110236644745,-0.3055431842803955,-0.25600215792655945
299.4453,-0.05814429372549057,0.9238004684448242,9.739328384399414,-0.005817854311317205,-0.28464773297309875,-0.3414324223995209
299.462,-0.2608805000782013,0.9330716729164124,9.605830192565918,-0.014364226721227169,-0.29884496331214905,-0.43629127740859985
299.4787,-0.37553349137306213,1.0335602760314941,9.664295196533203,-0.04085869714617729,-0.3291548788547516,-0.5447952151298523
299.4953,-0.425278902053833,1.1238102912902832,9.67122745513916,-0.06053219735622406,-0.3289565443992615,-0.6282181143760681
299.512,-0.4635260999202728,1.247698426246643,9.529638290405273,-0.07707852870225906,-0.3456689715385437,-0.6747903823852539
299.5287,-0.47797146439552307,1.3605799674987793,9.682063102722168,-0.09790023416280746,-0.37056779861450195,-0.7011695504188538
299.5453,-0.4589207172393799,1.4308055639266968,9.605249404907227,-0.10258013010025024,-0.35723426938056946,-0.7204074859619141
299.562,-0.5538625717163086,1.4995464086532593,9.599666595458984,-0.10372663289308548,-0.3707881569862366,-0.7124696969985962
299.5787,-0.6369124054908752,1.4172073602676392,9.691498756408691,-0.09316935390233994,-0.37133339047431946,-0.6424019932746887
299.5953,-0.405932754278183,1.2981159687042236,9.650324821472168,-0.0810781791806221,-0.35385894775390625,-0.6112232804298401
299.612,-0.30919620394706726,1.21980881690979,9.552721977233887,-0.07547695934772491,-0.3621446192264557,-0.6092056035995483
299.6287,-0.4210679829120636,0.9625527858734131,9.546478271484375,-0.0744243785738945,-0.38836953043937683,-0.6517347097396851
299.6453,-0.3882752060890198,0.809682309627533,9.463400840759277,-0.07706519961357117,-0.38785743713378906,-0.7190719246864319
299.662,-0.3964102864265442,0.7296828031539917,9.438159942626953,-0.08240527659654617,-0.38612422347068787,-0.7832503914833069
299.6787,-0.45633023977279663,0.7277039289474487,9.423249244689941,-0.0886407345533371,-0.39159825444221497,-0.8603754043579102
299.6953,-0.5347979664802551,0.8388456702232361,9.457015991210938,-0.1036698967218399,-0.419410765171051,-0.9713466167449951
299.712,-0.8703693747520447,0.860238254070282,9.42325210571289,-0.122357077896595,-0.45362192392349243,-1.0865070819854736
299.7287,-1.245954990386963,0.882357656955719,9.354098320007324,-0.13161064684391022,-0.49039292335510254,-1.116491675376892
299.7453,-1.2938252687454224,0.9062126874923706,9.299700736999512,-0.13156768679618835,-0.516694962978363,-1.0788757801055908
299.762,-1.2702590227127075,0.8518146276473999,9.282783508300781,-0.14567291736602783,-0.5667603015899658,-1.1037189960479736
299.7787,-1.4908736944198608,0.8013749122619629,9.19787883758545,-0.14917127788066864,-0.6087364554405212,-1.1448739767074585
299.7953,-1.5848606824874878,0.8126434087753296,9.161012649536133,-0.13722720742225647,-0.6405937671661377,-1.1020649671554565
299.812,-1.5286247730255127,0.6883561611175537,9.39558219909668,-0.12803496420383453,-0.6535487174987793,-1.020814299583435
299.8287,-1.3605000972747803,0.5877817869186401,9.49328899383545,-0.12927347421646118,-0.6586173176765442,-0.9603564143180847
299.8453,-1.022910475730896,0.6688158512115479,9.626940727233887,-0.13196787238121033,-0.6492190361022949,-0.9050227999687195
299.862,-0.727537989616394,1.0271271467208862,10.069994926452637,-0.13020019233226776,-0.6331958770751953,-0.8891766667366028
299.8787,-0.8194578289985657,1.784704566001892,10.488029479980469,-0.10982531309127808,-0.6066887378692627,-0.883260190486908
299.8953,-0.9939684271812439,3.0184547901153564,11.413884162902832,-0.05723536014556885,-0.5471787452697754,-0.7341835498809814
299.912,-1.1527624130249023,3.6332662105560303,11.825224876403809,0.05866898596286774,-0.39169296622276306,-0.5202287435531616
299.9287,-0.5641948580741882,3.3609492778778076,11.986775398254395,0.20727209746837616,-0.1654435396194458,-0.3091508746147156
299.9453,0.3813515901565552,2.2111923694610596,11.671615600585938,0.34592950344085693,0.09740997105836868,-0.1530873328447342
299.962,1.1406959295272827,0.8062254190444946,11.6173734664917,0.4223628342151642,0.41661715507507324,-0.0899035707116127
299.9787,1.6094311475753784,-0.5397709012031555,11.340800285339355,0.43137723207473755,0.7376416921615601,-0.1740129590034485
299.9953,2.0496208667755127,-1.8193798065185547,10.756608009338379,0.37248748540878296,1.0312408208847046,-0.32967862486839294
300.012,2.7819418907165527,-3.007657051086426,10.315628051757812,0.27305957674980164,1.382094144821167,-0.455276757478714
300.0287,2.91440486907959,-3.69218111038208,10.11805248260498,0.14417687058448792,1.7662928104400635,-0.7247954607009888
300.0453,2.5790767669677734,-3.4714226722717285,10.184052467346191,0.046223126351833344,2.1057136058807373,-1.167793869972229
300.062,1.2153810262680054,-2.5170254707336426,10.809938430786133,-0.028561444953083992,2.31081485748291,-1.745492935180664
300.0787,-0.8879045844078064,-0.7078681588172913,11.535067558288574,-0.01176920160651207,2.398862361907959,-2.16367769241333
300.0953,-2.7633092403411865,1.3411002159118652,12.054886817932129,0.11456795781850815,2.3438777923583984,-2.0145437717437744
300.112,-3.9365437030792236,2.672163963317871,12.240714073181152,0.2970310151576996,2.1921775341033936,-1.3945695161819458
300.1287,-4.47403621673584,3.320577383041382,12.170564651489258,0.45128774642944336,1.997712254524231,-0.5665647387504578
300.1453,-4.524363994598389,2.7465977668762207,12.316256523132324,0.5875460505485535,1.835868000984192,0.3425839841365814
300.162,-3.0974535942077637,1.4141879081726074,12.649859428405762,0.5676990151405334,2.0001378059387207,1.0509506464004517
300.1787,-0.9368413686752319,0.7326551675796509,11.900748252868652,0.4728323221206665,2.1585261821746826,1.3487532138824463
300.1953,0.9957051873207092,0.19325821101665497,11.003318786621094,0.3729483187198639,2.2317276000976562,1.308998942375183
300.212,1.9413033723831177,0.16665056347846985,10.234821319580078,0.3325599730014801,2.2522964477539062,0.823032796382904
300.2287,1.4456311464309692,-0.2408308982849121,9.794632911682129,0.3659598231315613,2.122382879257202,0.348168283700943
300.2453,0.6208927631378174,-0.25180676579475403,9.340961456298828,0.40674859285354614,1.8931609392166138,0.11707345396280289
300.262,0.018097659572958946,-0.2661331295967102,9.02126693725586,0.42928919196128845,1.596126675605774,0.10774539411067963
300.2787,-0.3293396532535553,-0.15428763628005981,8.47942066192627,0.4092482328414917,1.3387545347213745,0.28160881996154785
300.2953,-0.31255701184272766,-0.32484495639801025,7.784140586853027,0.3818677067756653,1.1749379634857178,0.5712872743606567
300.312,0.2356555163860321,-0.9018843173980713,6.772883892059326,0.3042522072792053,1.0163028240203857,0.6277114152908325
300.3287,0.7811248302459717,-1.2978571653366089,5.822624206542969,0.19679304957389832,0.8386397361755371,0.43744075298309326
300.3453,1.0391991138458252,-1.2731003761291504,4.694314002990723,-0.019060157239437103,0.6389178037643433,0.10542173683643341
300.362,1.317878007888794,-1.0930489301681519,4.546498775482178,-0.23147013783454895,0.44726112484931946,-0.20991481840610504
300.3787,1.9110090732574463,-0.6346628069877625,4.664791107177734,-0.3844633996486664,0.3360484838485718,-0.4241815209388733
300.3953,2.50211763381958,-0.01859278418123722,5.101436614990234,-0.5455886721611023,0.1112372949719429,-0.5504069328308105
300.412,3.067481517791748,1.2865568399429321,6.073383808135986,-0.6704846024513245,-0.19736680388450623,-0.48376527428627014
300.4287,3.8935768604278564,2.5870161056518555,7.37930965423584,-0.7221185564994812,-0.4095495045185089,-0.1399707794189453
300.4453,4.809133052825928,3.725524663925171,8.883805274963379,-0.6668912768363953,-0.5361477732658386,0.33900749683380127
300.462,6.489742279052734,3.992941379547119,9.81490421295166,-0.5525760054588318,-0.6694124937057495,0.5957454442977905
300.4787,7.941014766693115,4.32746696472168,10.91455364227295,-0.4111552834510803,-0.6323824524879456,0.579052209854126
300.4954,7.597506999969482,4.388382911682129,11.192909240722656,-0.08836399763822556,-0.40585827827453613,0.7994261980056763
300.512,5.997096538543701,3.214219808578491,11.031311988830566,0.26490116119384766,-0.25839290022850037,1.221178650856018
300.5287,4.039114475250244,1.695017695426941,10.065723419189453,0.5787409543991089,0.05663147196173668,1.523117184638977
300.5454,3.4533724784851074,0.743148148059845,7.566643238067627,0.8291729092597961,0.4114210307598114,1.6990878582000732
300.562,2.496305227279663,-0.8628799319267273,4.703429222106934,0.7886865139007568,0.0006079108570702374,1.873753547668457
