Timestamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
301.9726,-0.29312536120414734,0.44145467877388,10.000860214233398,0.023988984525203705,-0.019667426124215126,-0.013569480739533901
301.9892,-0.28621920943260193,0.44926589727401733,10.001031875610352,0.021590866148471832,-0.01990339532494545,-0.023254288360476494
302.0059,-0.31432950496673584,0.461648166179657,9.989645957946777,0.021001340821385384,-0.02142244577407837,-0.025095298886299133
302.0226,-0.319131463766098,0.4515343904495239,10.025971412658691,0.020946960896253586,-0.02387860417366028,-0.020048948004841805
302.0392,-0.3134247362613678,0.440175861120224,10.013418197631836,0.020462090149521828,-0.024660706520080566,-0.015227099880576134
302.0559,-0.33268240094184875,0.42874422669410706,9.99414348602295,0.019771836698055267,-0.024335095658898354,-0.01776600070297718
302.0726,-0.3518468737602234,0.41464710235595703,10.015519142150879,0.01995346136391163,-0.02418532595038414,-0.028789883479475975
302.0892,-0.3303888142108917,0.42983290553092957,9.999162673950195,0.021402500569820404,-0.02545798011124134,-0.02915203385055065
302.1059,-0.33980751037597656,0.43702125549316406,10.00199031829834,0.02089996077120304,-0.02397262491285801,-0.02342131733894348
302.1226,-0.31028488278388977,0.42714041471481323,10.004926681518555,0.02019711770117283,-0.023178311064839363,-0.025621643289923668
302.1392,-0.3467567265033722,0.4061446785926819,9.987156867980957,0.020694993436336517,-0.025852562859654427,-0.029979784041643143
302.1559,-0.3203681409358978,0.40337711572647095,10.00460147857666,0.02060125581920147,-0.02486177533864975,-0.03579958900809288
302.1726,-0.35736674070358276,0.4130667746067047,10.001829147338867,0.021423300728201866,-0.023829154670238495,-0.034991856664419174
302.1892,-0.3486975431442261,0.4054998755455017,10.029504776000977,0.022180790081620216,-0.022969331592321396,-0.034806180745363235
302.2059,-0.3518933057785034,0.38461804389953613,10.014259338378906,0.021427510306239128,-0.020584141835570335,-0.04010285809636116
302.2226,-0.3664102852344513,0.39670097827911377,10.01736068725586,0.020521344617009163,-0.019123855978250504,-0.04178984463214874
302.2392,-0.39019471406936646,0.4122556447982788,10.027799606323242,0.021001245826482773,-0.016887182369828224,-0.038260236382484436
302.2559,-0.3543529808521271,0.4061293601989746,9.996611595153809,0.019923020154237747,-0.014691827818751335,-0.04063340276479721
302.2726,-0.35529109835624695,0.4059775471687317,9.981374740600586,0.020843496546149254,-0.013092889450490475,-0.04343712329864502
302.2892,-0.3134593069553375,0.3972106873989105,9.998245239257812,0.02218463085591793,-0.015305005013942719,-0.04195699095726013
302.3059,-0.3301076591014862,0.390196293592453,10.009726524353027,0.023274414241313934,-0.015707213431596756,-0.03652454540133476
302.3226,-0.3055540919303894,0.37205445766448975,9.983613014221191,0.02457023225724697,-0.018815815448760986,-0.03688560053706169
302.3392,-0.2954290509223938,0.3781481385231018,9.993804931640625,0.025059137493371964,-0.020946955308318138,-0.035307180136442184
302.3559,-0.3028082251548767,0.4012075662612915,9.995949745178223,0.027751492336392403,-0.02540053240954876,-0.03282230347394943
302.3726,-0.2925926446914673,0.3789055347442627,9.991582870483398,0.027858886867761612,-0.028203822672367096,-0.032881781458854675
302.3892,-0.3347700834274292,0.364557683467865,10.016401290893555,0.027926772832870483,-0.02934785559773445,-0.03356635197997093
302.4059,-0.3472980260848999,0.3541485071182251,9.9990234375,0.031022360548377037,-0.03060963563621044,-0.037035148590803146
302.4226,-0.37074869871139526,0.3579743802547455,10.017688751220703,0.03119485080242157,-0.027426229789853096,-0.039614394307136536
302.4392,-0.3583434522151947,0.37132471799850464,10.020073890686035,0.03195791319012642,-0.02651311829686165,-0.04419131949543953
302.4559,-0.34549808502197266,0.39311593770980835,10.013276100158691,0.03426305577158928,-0.025216396898031235,-0.03952687978744507
302.4726,-0.3561461269855499,0.3789803981781006,10.001779556274414,0.03587429225444794,-0.023300720378756523,-0.029388893395662308
302.4892,-0.333711177110672,0.391865998506546,10.014817237854004,0.03772702440619469,-0.023884529247879982,-0.019189178943634033
302.5059,-0.35575181245803833,0.39527609944343567,9.99810791015625,0.03853736072778702,-0.023743802681565285,-0.008973401039838791
302.5226,-0.35361751914024353,0.3844507038593292,10.002490043640137,0.04167884588241577,-0.024697469547390938,-0.005587988067418337
302.5392,-0.35464733839035034,0.3353227972984314,10.002309799194336,0.04197438061237335,-0.02520490251481533,-0.015776988118886948
302.5559,-0.3513370752334595,0.34176814556121826,9.981943130493164,0.042572882026433945,-0.02562481164932251,-0.026071995496749878
302.5726,-0.37250199913978577,0.354093462228775,10.000529289245605,0.04402642324566841,-0.02427985705435276,-0.01898321881890297
302.5892,-0.3691657781600952,0.32142263650894165,10.020471572875977,0.046790387481451035,-0.023270420730113983,-0.008556741289794445
302.6059,-0.42797476053237915,0.27002814412117004,10.010263442993164,0.05276229605078697,-0.020397860556840897,-0.008642293512821198
302.6226,-0.3088531196117401,0.3540627658367157,9.976621627807617,0.06304537504911423,-0.03018530085682869,0.01472968328744173
302.6393,-0.34364792704582214,0.24202096462249756,10.037003517150879,0.07641370594501495,-0.019892677664756775,0.05434437841176987
302.6559,-0.33574485778808594,0.1496201604604721,9.935317993164062,0.0787949338555336,-0.009688541293144226,0.0766591727733612
302.6726,-0.41799840331077576,0.4894789755344391,9.952980995178223,0.07758363336324692,-0.01112001296132803,0.06229643151164055
302.6893,-0.35761064291000366,0.6247232556343079,10.085268020629883,0.07756225019693375,-0.007290745619684458,0.09531059116125107
302.7059,-0.46011224389076233,0.3890446126461029,9.991374015808105,0.07965588569641113,-0.0028115659952163696,0.11858850717544556
302.7226,-0.4723658561706543,0.2759900391101837,9.96314811706543,0.07009132206439972,-0.005607828963547945,0.045093338936567307
302.7393,-0.43494510650634766,0.3953538239002228,10.064631462097168,0.06087730452418327,-0.011067194864153862,-0.029424965381622314
302.7559,-0.4153173267841339,0.5121299624443054,10.11076545715332,0.05273193120956421,-0.01001117005944252,-0.0662238597869873
302.7726,-0.40029844641685486,0.49188101291656494,10.037867546081543,0.045505255460739136,-0.0036709639243781567,-0.08755730837583542
302.7893,-0.367793470621109,0.4975644648075104,9.996866226196289,0.03962178900837898,-0.002576843136921525,-0.12538225948810577
302.8059,-0.320753276348114,0.5093840956687927,10.028934478759766,0.03520168736577034,-0.0046407366171479225,-0.15708723664283752
302.8226,-0.2720523774623871,0.5576542615890503,10.008801460266113,0.03220934420824051,-0.006900053005665541,-0.16333229839801788
302.8393,-0.214324489235878,0.5835641622543335,9.993724822998047,0.02846750058233738,-0.01207559835165739,-0.1532924622297287
302.8559,-0.20172324776649475,0.6066893339157104,10.048635482788086,0.028412647545337677,-0.02105063945055008,-0.12827293574810028
302.8726,-0.23195649683475494,0.5458199381828308,9.990938186645508,0.03165673837065697,-0.027186868712306023,-0.10918311774730682
302.8893,-0.17202146351337433,0.47349685430526733,9.922621726989746,0.023722616955637932,-0.04099789634346962,-0.14881619811058044
302.9059,-0.21826279163360596,0.5166418552398682,9.955459594726562,0.02196321450173855,-0.0522666834294796,-0.15888333320617676
302.9226,-0.19236242771148682,0.543554425239563,10.013091087341309,0.021809428930282593,-0.06238946691155434,-0.14522582292556763
302.9393,-0.20908977091312408,0.4697529673576355,9.983931541442871,0.019987983629107475,-0.06876856088638306,-0.13196617364883423
302.9559,-0.21981844305992126,0.392231285572052,9.9324312210083,0.017702681943774223,-0.08003262430429459,-0.1477898210287094
302.9726,-0.24568505585193634,0.37406396865844727,9.946959495544434,0.017280729487538338,-0.0940510556101799,-0.17126145958900452
302.9893,-0.17758236825466156,0.4275296628475189,10.009536743164062,0.014453176409006119,-0.10625632852315903,-0.1949344426393509
303.0059,-0.16935259103775024,0.4831661283969879,9.92702865600586,0.013873827643692493,-0.11827050149440765,-0.2016480565071106
303.0226,-0.11030466854572296,0.5064727663993835,9.86042308807373,0.012410193681716919,-0.13708540797233582,-0.19743411242961884
303.0393,-0.06339190155267715,0.5349433422088623,9.856331825256348,0.008344822563230991,-0.16468676924705505,-0.19003888964653015
303.0559,-0.03605150431394577,0.5360512137413025,9.825613975524902,0.00544437300413847,-0.2011660784482956,-0.1697012037038803
303.0726,0.00998734962195158,0.45874014496803284,9.837642669677734,0.0010051309363916516,-0.2399137169122696,-0.15618397295475006
303.0893,-0.020862571895122528,0.3899855315685272,9.849533081054688,-0.00396335544064641,-0.2829517722129822,-0.16028408706188202
303.1059,-0.001794362673535943,0.3214585781097412,9.853968620300293,-0.005208264105021954,-0.33041760325431824,-0.1863839328289032
303.1226,-0.028530526906251907,0.3429606854915619,9.7805814743042,-0.009984211064875126,-0.3857894539833069,-0.20381413400173187
303.1393,-0.045216724276542664,0.3372936546802521,9.805794715881348,-0.020253604277968407,-0.44199317693710327,-0.2075236737728119
303.1559,-0.09478479623794556,0.36697980761528015,9.86313247680664,-0.023168543353676796,-0.49219149351119995,-0.19924314320087433
303.1726,-0.2685215473175049,0.4086858630180359,9.897274017333984,-0.02190559171140194,-0.5383877158164978,-0.15911981463432312
303.1893,-0.4475889205932617,0.33874067664146423,9.872235298156738,-0.021011516451835632,-0.5796021819114685,-0.10510387271642685
303.2059,-0.4408123195171356,0.04258698597550392,9.924298286437988,-0.01117710117250681,-0.6154879331588745,-0.08726043254137039
303.2226,-0.5111902952194214,-0.3278999924659729,9.946170806884766,0.0060548363253474236,-0.6455725431442261,-0.0989328995347023
303.2393,-0.6988730430603027,0.18146377801895142,9.954299926757812,-0.0020066306460648775,-0.6858895421028137,-0.12373881042003632
303.2559,-0.765947163105011,0.7957677245140076,10.158886909484863,-0.017038460820913315,-0.7243566513061523,0.011978373862802982
303.2726,-0.8771116137504578,1.0552057027816772,10.392389297485352,-0.03599803149700165,-0.7627031207084656,0.29170480370521545
303.2893,-0.837725818157196,0.6111997961997986,10.592413902282715,-0.06196753680706024,-0.7907668948173523,0.48600074648857117
303.3059,-0.7505713701248169,-0.2028733491897583,10.612456321716309,-0.07822447270154953,-0.8479373455047607,0.4536359906196594
303.3226,-0.7260197401046753,-0.8898271322250366,10.75049114227295,-0.044244542717933655,-0.9231860637664795,0.2093818485736847
303.3393,-0.7960860133171082,-1.246622920036316,10.946640014648438,0.00036859975080005825,-0.9829177260398865,-0.08319118618965149
303.3559,-0.8959311842918396,-1.2215443849563599,11.214794158935547,0.06216711550951004,-1.058222770690918,-0.35064858198165894
